Year,squirrel_id,taglft,tagrt,gr,locx,locy,reflo,sq_fate,2nd?,Confirmed present,OBS 1,Date 1,Date 2,CA1,CA2,Width,Length,No_Quad,Quad_area,Q1A_old,Q1A_new,Q1B_old,Q1B_new,Q2A_old,Q2A_new,Q2B_old,Q2B_new,Q3A_old,Q3A_new,Q3B_old,Q3B_new,Q4A_old,Q4A_new,Q4B_old,Q4B_new,total_old,total_new,
2022,25656,M7668,M7669,SU,N.0,9.0,N9,21,N,Y,RGY,17-Sep,23-Sep,5,5,620,630,8,0.9,4,84,19,59,33,248,25,97,14,90,4,12,8,20,1,6,108,616,
2022,25476,M9520,M9521,SU,O.0,11.0,O11,21,N,Y,RGY,17-Sep,23-Sep,6,5,620,630,8,0.9,25,66,2,6,44,32,38,32,39,96,9,105,20,192,2,246,179,775,
2022,24696,M4226,M4227,SU,P.0,3.0,P3 ,21,N,Y,RGY,17-Sep,22-Sep,5,5,680,780,8,0.9,21,106,65,370,66,2,15,32,63,21,45,0,76,12,13,12,364,555,
2022,25486,M9108,M9115,SU,Q.0,11.0,Q11,21,N,Y,RGY,17-Sep,28-Sep,4,Could not complete - snow,630,860,8,0.9,12,12,9,1,8,52,4,3,8,1,16,4,2,10,3,2,62,85,
2022,25320,M7219,M7212,SU,Q.0,7.0,Q7,21,N,Y,RGY,17-Sep,28-Sep,5,Could not complete - snow,525,870,8,0.9,17,6,17,7,19,22,30,41,6,1,8,4,50,1,2,1,149,83,
2022,25461,M9122,M9123,SU,Q.0,9.0,Q9,21,N,Y,RGY,17-Sep,22-Sep,5,5,440,610,8,0.9,0,12,18,80,70,0,8,5,8,2,17,27,6,5,11,11,138,142,
2022,25478,M9121,M9109,SU,R.5,2.0,R.2,21,N,Y,RGY,17-Sep,22-Sep,6,5,580,720,8,0.9,55,29,21,14,14,335,48,18,51,46,10,32,42,63,53,470,294,1007,
2022,24338,M5614,M5615,SU,S.0,1.0,S1,21,N,Y,RGY,17-Sep,24-Sep,4,5,530,705,8,0.9,4,4,2,0,1,1,2,43,20,21,0,100,5,0,7,4,41,173,
2022,25965,M9924,M9925,SU,S.0,8.0,S8,21,N,Y,RGY,17-Sep,24-Sep,5,6,670,780,8,0.9,0,29,12,90,0,16,5,9,5,4,31,12,23,31,1,7,77,198,
2022,25527,M9236,M9237,SU,T.5,7.5,T.7.,21,N,Y,RGY,17-Sep,22-Sep,5,5,840,910,8,0.9,13,411,5,111,4,0,4,90,10,2,26,40,3,149,15,25,80,828,
2022,25409,M8326,M8327,SU,T.0,3.0,T3,21,N,Y,RGY,17-Sep,24-Sep,6,6,530,800,8,0.9,15,500,10,12,5,358,0,58,8,2,3,36,27,0,21,3,89,969,
2022,25549,M7557,M7558,SU,U.0,5.5,U5. ,21,N,Y,RGY,17-Sep,24-Sep,4,5,620,860,8,0.9,3,14,4,180,0,3,0,7,0,2,24,307,0,18,0,20,31,551,
2022,25996,M9929,M9928,SU,I.0,14.5,I14.,21,N,Y,RGY,17-Sep,28-Sep,6,Could not complete - snow,690,740,8,0.9,40,60,40,21,2,2,0,40,3,2,1,5,0,0,0,27,86,157,
2022,26028,M9968,M9969,SU,H.5,9.5,H.9.,21,N,Y,JSM,25-Sep,1-Oct,5,4,340,580,8,0.9,2,2,5,0,8,2,6,6,5,18,5,21,5,8,10,110,46,167,
2022,26027,M9966,M9967,SU,G.0,8.0,G8,21,N,Y,JSM,25-Sep,1-Oct,5,5,580,700,8,0.9,71,64,11,5,45,107,28,38,16,131,8,32,44,30,21,65,244,472,
2022,26030,M9964,M9965,SU,B.5,3.0,B.3,21,N,Y,RGY,17-Sep,28-Sep,5,Could not complete - snow,810,870,8,0.9,40,11,58,18,6,1,5,210,23,0,23,5,24,38,1,1,180,284,
2020,25158,M7249,M7250,SU,O.0,11,O11,1,,Y (trapped),SEL,23-Sep,,4,,430,450,8,0.9,0,0,51,4,13,3,41,0,14,3,19,0,85,4,77,1,300,15,
2020,22978,M4822,M4823,SU,0.5,3,0.3,1,,Y (trapped),MBB,22-Sep,,2,,510,610,8,0.9,10,0,3,0,1,0,6,0,7,0,0,3,11,0,8,34,46,37,
2020,,F9717,F9718,SU,0.5,5.5,0.5.,,,Y,,22-Sep,,2,,570,730,8,0.9,51,0,3,0,2,0,3,0,1,0,6,0,0,0,120,16,186,16,
2020,21676,M1772,M1773,SU,A.0,7,A7,1,,Y (trapped),AAH,22-Sep,,3,,470,620,8,0.9,0,2,17,0,2,0,0,0,79,3,23,0,246,0,0,44,367,49,
2020,24526,M6559,M6560,SU,B.0,1.5,B1.,,,N,,22-Sep,,1,,350,410,8,0.9,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,
2020,24813,M6640,M6641,SU,B.0,6,B6,1,,Y (trapped),MBB,21-Sep,,3,,500,570,8,0.9,21,0,105,0,37,0,20,0,10,0,139,2,192,3,23,0,5,5,
2020,24865,M6862,M6850,SU,C.5,12,C12,1,,Y (trapped),MDM,21-Sep,,1,,490,810,8,0.9,29,7,0,0,3,0,50,2,225,0,147,0,45,0,2,0,501,9,
2020,,M7282,M7283,SU,E.0,3.5,E3.,,,Y,,24-Sep,,1,,410,470,8,0.9,0,0,0,0,2,0,0,0,6,0,9,0,17,0,3,0,37,0,
2020,24857,M6446,M6447,SU,G.0,5.5,G5.,,,N,,8-Sep,24-Sep,1,1,410,530,8,0.9,1,0,0,0,15,0,0,0,0,0,2,0,4,0,3,0,25,0,
2020,24494,M6524,M6525,SU,H.5,12,H.12,1,,Y (trapped),MDM,21-Sep,,3,,550,660,8,0.9,54,12,15,31,2,0,0,0,24,12,8,68,7,0,4,0,114,123,
2020,24411,M5651,M5652,SU,H.5,5,H.5,1,,Y (trapped),MBB,8-Sep,12-Sep,2,3,390,390,8,0.9,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,1,28,
2020,24673,M6628,M5839 ,SU,J.5,2.5,J.2.,1,,Y (trapped),SEL,8-Sep,24-Sep,2,2,300,400,8,0.9,154,2,66,0,0,0,3,1,53,0,92,0,0,0,0,0,368,3,
2020,22236,F9358,M4016,SU,J.5,4,J.4,,,Y (trapped),MBB,8-Sep,12-Sep,3,3,370,540,8,0.9,16,0,12,0,50,1,33,0,1,0,113,1,5,1,16,1,246,4,
2020,24583,M6101,M6368,SU,K.5,1,K.1,1,,Y (trapped),MBB,8-Sep,24-Sep,3,4,510,580,8,0.9,17,0,0,0,122,0,5,27,0,0,0,0,0,0,190,0,334,27,
2020,21279,-,H4235,SU,L.5,12,L.12,1,,Y (trapped),MDM,12-Sep,21-Sep,4,4,400,640,8,0.9,74,3,15,4,132,29,38,7,0,125,62,1,8,0,52,1,381,170,
2020,24655,M4250,M4224,SU,K.5,8,K.8,1,,Y (trapped),MDM,23-Sep,,4,,390,460,8,0.9,5,0,77,28,22,0,43,13,2,11,0,10,3,41,17,0,169,103,
2020,24696,M4226,M4227,SU,K.0,6.5,K6.,1,,Y (trapped),SEL,8-Sep,12-Sep,4,4,580,790,8,0.9,2,0,1,0,4,0,0,0,3,0,0,0,147,0,53,0,210,0,
2020,24991,M7141,M7142,SU,L.0,10.5,L10.,1,,Y (trapped),MDM,12-Sep,21-Sep,4,4,370,520,8,0.9,24,2,6,1,5,215,41,6,1,0,0,0,180,0,90,0,347,224,
2020,22652,M4667,M4668,SU,M.0,4.5,M4.,,,Y (trapped),MBB,8-Sep,12-Sep,3,4,570,640,8,0.9,12,0,9,0,109,0,77,1,95,0,2,0,54,0,6,0,364,1,
2020,24862,M5379,M5380,SU,N.5,7,N7.,1,,Y (trapped),SEL,8-Sep,12-Sep,2,4,460,510,8,0.9,18,77,13,0,7,0,2,0,0,0,4,0,1,0,29,0,74,77,
2020,24804,M6645,M6644,SU,N.0,9,N9,1,,Y (trapped),SEL,12-Sep,,4,,570,600,8,0.9,0,0,38,0,78,0,0,11,20,0,0,0,0,0,13,33,149,44,
2020,24532,M6556,M6558,SU,P.0,3,P3,1,,Y (trapped),SEL,8-Sep,12-Sep,3,4,580,660,8,0.9,7,0,4,0,54,0,3,2,14,0,7,0,3,0,120,149,212,151,
2020,24338,M5614,M5615,SU,P.0,5,P5,1,,Y (trapped),MBB,8-Sep,12-Sep,3,4,590,710,8,0.9,7,0,44,0,0,0,0,0,3,0,7,0,89,58,166,7,316,65,
2020,20948,M5846,M0037,SU,Q.0,3.5,Q4/ Q3.,1,,Y (trapped),SEL,8-Sep,21-Sep,1,1,500,520,8,0.9,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,
2020,,M7838,M7839,SU,Q.0,7,Q7,,,Y,MBB,8-Sep,21-Sep,3,2,450,580,8,0.9,56,0,47,0,5,0,164,0,4,0,52,0,9,0,40,0,377,0,
2020,24861,F7905,F7906,SU,Q.0,9,Q9,1,,Y (trapped),SEL,8-Sep,21-Sep,4,2,540,630,8,0.9,16,4,5,0,38,63,7,0,0,0,47,0,33,20,31,22,177,109,
2020,25169,F7097 ,F7098,SU,R.5,2,R.2,,,Y?,SEL,8-Sep,23-Sep,4,3,570,720,8,0.9,102,0,318,0,82,0,49,0,70,0,35,0,37,0,6,0,699,0,
2020,23921,M6032,-,SU,S.5,8,S.8,,,N,SEL,8-Sep,21-Sep,1,1,440,450,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,24314,M5670,M5671,SU,T.5,4.5,T.4.,1,,Y (trapped),SEL,8-Sep,21-Sep,4,3,470,570,8,0.9,6,0,0,0,113,4,0,0,0,37,144,4,23,0,28,9,314,54,
2020,24664,F9937,F9938,SU,T.5,7.5,T.7.,1,,Y (trapped),SEL,8-Sep,21-Sep,4,4,410,550,8,0.9,1,0,1,0,26,4,4,0,10,0,7,56,6,0,6,0,61,60,
2020,24864,M7131,- ,SU,T.0,3,T3,1,,Y (trapped),SEL,8-Sep,21-Sep,3,3,420,520,8,0.9,0,0,50,0,279,0,16,0,19,0,12,0,28,0,32,0,436,0,
2020,24863,M6119,M6124,SU,U.0,1,U1,1,,Y (trapped),SEL,8-Sep,21-Sep,2,2,380,420,8,0.9,96,0,18,0,22,0,29,0,93,0,75,0,36,0,63,0,432,0,
2020,24316,M5666,M5667,SU,U.0,5.5,U5.,1,,Y (trapped),SEL,8-Sep,21-Sep,4,1,270,460,8,0.9,9,0,206,0,23,0,156,0,28,0,0,19,1,0,197,2,620,21,
2020,25166,M7844,M7845,SU,F.0,16.5,F.16,,,Y (trapped),MDM,21-Sep,,1,,240,330,8,0.9,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,0,10,1,
2020,24160,F9910,F9914,SU,G.0,9.5,G9.,1,,Y (trapped),MBB,24-Sep,,1,,260,810,8,0.9,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,
2020,25092,F9715,F9716,SU,S.0,1,S1,1,,Y (trapped),SEL,8-Sep,23-Sep,1,2,470,650,8,0.9,0,0,0,0,84,0,4,0,3,0,0,0,0,0,0,0,91,0,
2020,23938,M5842,M6029,SU,B.5,3,B.3,1,,Y (trapped),MBB,22-Sep,,4,,540,730,8,0.9,7,0,165,0,9,0,0,0,12,0,0,0,5,0,3,0,201,0,
2020,25109,M7173,F9576 ,SU,S.0,4,S4,1,,Y (trapped),SEL,8-Sep,21-Sep,2,1,500,510,8,0.9,0,0,0,0,0,0,0,0,6,0,2,0,2,0,0,56,10,56,
2020,25157,M7290,M7837 ,SU,Q.0,11,Q11,1,,Y (trapped),MDM,8-Sep,21-Sep,2,1,460,490,8,0.9,0,0,1,0,0,1,0,0,3,4,6,0,0,0,0,0,10,5,
2020,25108,M6093,S0953,SU,D.0,9,D9,,,Y (trapped),MBB,21-Sep,,4,,510,600,8,0.9,373,0,12,0,170,0,46,0,8,0,2,0,42,0,48,0,701,0,
2020,25155,M7826,M7827,SU,-3.5,4,-3.4,,,Y (trapped),MBB,22-Sep,,1,,320,360,8,0.9,271,58,3,0,12,0,30,30,2,0,114,0,6,0,49,10,487,98,
2020,25156,M7828,M7829,SU,A.0,17,A17,,,Y (trapped),MBB,21-Sep,,2,,210,500,8,0.9,1,0,0,0,1,0,0,9,0,0,77,6,2,10,0,0,81,25,
2020,25107,S0954,M4717,SU,B.5,9.5,B.9.,,,Y (trapped),MBB,24-Sep,,2,,400,490,8,0.9,1,0,5,0,10,0,3,0,6,0,0,0,2,0,10,0,37,0,
2020,24318,-,M5662,SU,I.2,3.8,I4,,,N,,8-Sep,12-Sep,3,4,380,390,8,0.9,0,2,0,4,3,13,5,1,2,74,0,7,138,0,1,0,149,101,
2020,,M6274,M6275,SU,G.5,14.5,G.14.,,,Y (trapped),MDM,21-Sep,,2,,410,760,8,0.9,27,0,22,0,1,0,0,0,1,0,8,1,2,0,70,0,131,1,
2020,,M6084,M6085,SU,C.0,18,C18,,,Y (trapped),MDM,9-Sep,21-Sep,4,2,550,560,8,0.9,32,1,0,0,37,0,0,0,0,0,0,0,8,18,2,0,79,19,
2020,24431,M7806 ,M5774,KL,,,-513,,,Y (trapped),MBB,7-Sep,,3,,0,0,,0.9,,,,,,,,,,,,,,,,,,,
2020,23294,M5015,M5016,KL,-1.3,10.2,-110,1,,Y (trapped),SEL,7-Sep,20-Sep,4,3,480,630,8,0.9,10,0,3,0,24,0,0,0,18,92,106,0,10,0,4,0,175,92,
2020,24754,M4209,M4210,KL,-3.5,8,-38,1,,Y (trapped),MBB,7-Sep,12-Sep,4,4,400,340,8,0.9,0,190,0,140,0,0,9,4,5,29,10,89,0,16,1,0,25,468,
2020,24577,M6199,M6200,KL,,,-14,,,Y (trapped),MBB,12-Sep,,1,,380,580,8,0.9,7,0,5,0,17,0,78,0,12,0,38,0,2,0,3,0,162,0,
2020,24609,J3242,M7814,KL,-4.9,3.3,-53,1,,Y (trapped),AAH,7-Sep,19-Sep,2,1,430,570,8,0.9,0,3,4,0,3,0,0,0,0,0,9,0,0,0,2,0,18,3,
2020,23295,M5012,F9439,KL,-8.6,12.1,-8.12,1,,Y (trapped),MBB,7-Sep,20-Sep,4,2,570,610,8,0.9,134,0,23,0,2,0,47,30,21,3,205,9,40,0,8,3,480,45,
2020,23054,F9048,F9049,KL,,,-35.,,,Y (trapped),MBB,7-Sep,12-Sep,2,3,330,300,8,0.9,0,0,1,0,4,16,8,0,1,0,5,0,50,0,63,0,132,16,
2020,24850,M6372,M6367,KL,0.5,6.6,0.6.,,,Y (trapped),SEL,7-Sep,12-Sep,3,1,650,500,8,0.9,6,0,0,1,23,0,11,1,6,0,54,0,11,1,5,0,116,3,
2020,24835,M6875,M6874,KL,-4.7,11.7,-512,1,,Y,MBB,7-Sep,19-Sep,2,1,540,790,8,0.9,36,5,18,0,10,0,0,0,9,0,3,0,0,0,13,0,89,5,
2020,22891,M4682,M4683,KL,-2,6.9,-27,1,,Y (trapped),SEL,7-Sep,12-Sep,3,4,530,500,8,0.9,3,0,0,14,92,26,4,3,22,0,220,0,8,18,0,0,349,61,
2020,22358,M2805,M2806,KL,-3.1,10.1,-310,1,,Y (trapped),SEL,7-Sep,12-Sep,4,3,820,450,8,0.9,3,0,20,0,2,0,11,20,2,0,32,36,30,0,4,0,104,56,
2020,24818,M7099,M7100,KL,-4.6,10,-4.10,1,,Y (trapped),MBB,7-Sep,20-Sep,2,3,510,550,8,0.9,1,0,0,33,11,9,6,15,11,0,1,26,4,0,0,0,34,83,
2020,23920,M5148,M6203 ,KL,-5.4,8.7,-59,1,,Y (trapped),MBB,7-Sep,19-Sep,4,4,670,730,8,0.9,104,0,0,0,2,0,137,0,61,0,6,0,92,0,34,0,436,0,
2020,24589,M6626,M6627,KL,-6.2,9.8,-610,1,,Y,SEL,7-Sep,19-Sep,4,4,500,500,8,0.9,152,2,19,0,300,18,0,0,615,83,244,0,24,0,513,0,1867,103,
2020,24784,M6820,M6821,KL,-7.7,12.7,-7.12.,1,,Y (trapped),MBB,7-Sep,20-Sep,4,2,410,570,8,0.9,13,9,0,0,33,0,13,0,62,0,0,0,152,26,32,0,305,35,
2020,23724,M3788,M3777,KL,B.6,10.5,B.10.,,,N,SEL,7-Sep,19-Sep,4,4,590,700,8,0.9,8,0,162,2,0,0,28,0,95,0,313,18,34,1,15,0,655,21,
2020,24850,M6372,M6367,KL,B.0,11.5,B11.,,,N,,7-Sep,19-Sep,2,1,250,570,8,0.9,4,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,15,0,
2020,24033,M6379,M7811,KL,A.0,3.3,A3.,1,,Y (trapped),SEL,7-Sep,10-Sep,4,4,570,600,8,0.9,8,0,2,0,4,0,18,281,52,27,152,0,34,0,10,89,280,397,
2020,24033,M6379,M7811,KL,B.0,4.6,B4.,,,,,7-Sep,12-Sep,2,1,460,490,8,0.9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,
2020,24578,M6122,M6123,KL,A.9,2,B2,1,,Y (trapped),SEL,7-Sep,12-Sep,4,4,330,420,8,0.9,0,4,0,0,0,0,0,0,1,0,2,1,0,1,0,0,3,6,
2020,24256,M6359,M5169,KL,C.8,0.6,C.0.,1,,Y (trapped),MBB,7-Sep,12-Sep,4,4,230,590,8,0.9,0,0,0,0,0,0,0,0,1,77,0,0,2,0,0,0,3,77,
2020,24721,M5170,M5171,KL,C.6,16.9,C.17,1,,Y (trapped),AAH,7-Sep,12-Sep,3,2,510,570,8,0.9,15,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,21,0,
2020,24260,M6361,M6362,KL,C.5,5,C.5,1,,Y (trapped),MDM,7-Sep,12-Sep,2,2,280,310,8,0.9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
2020,24770,M6090,M6091,KL,D.3,7,D7,1,,Y (trapped),AAH,7-Sep,16-Sep,2,2,460,410,8,0.9,6,0,78,0,14,0,8,0,25,0,0,0,17,0,22,0,170,0,
2020,24409,M5653,M5654,KL,F.0,6.4,F6.,1,,Y (trapped),MBB,7-Sep,16-Sep,1,2,420,580,8,0.9,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,
2020,24409,M5653,M5654,KL,F.9,5.1,G5,,,,,7-Sep,,1,,230,410,8,0.9,2,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,7,2,
2020,24424,F9240 ,M6505,KL,G.3,2,G.3/ G.2,1,,Y (trapped),MBB,7-Sep,16-Sep,1,3,540,600,8,0.9,5,0,16,0,49,1,0,0,0,2,7,0,26,0,57,0,160,3,
2020,23466,F9292,F9293,KL,H.0,11.2,H11,1,,Y (trapped),MBB,7-Sep,10-Sep,2,4,350,420,8,0.9,45,0,108,60,3,0,7,0,6,0,25,0,8,1,37,37,239,98,
2020,23532,F9468,F9469,KL,H.3,6.2,H6,1,,Y (trapped),MBB,7-Sep,10-Sep,2,2,290,320,8,0.9,1,0,0,30,3,49,0,0,2,0,0,0,0,0,1,2,7,81,
2020,23027,M4978,M2600,KL,I.2,2.6,I2.,1,,Y (trapped),AAH,10-Sep,,1,,530,630,8,0.9,3,0,0,0,5,0,1,0,29,1,12,0,0,0,1,0,51,1,
2020,24739,M4207,M7281 ,KL,C.5,9,C.9,1,,Y (trapped),AAH,7-Sep,16-Sep,1,3,610,470,8,0.9,0,0,4,10,1,0,0,0,6,0,1,0,0,0,1,0,13,10,
2020,24709,M6297,M7802 ,KL,J.7,9,J.9,1,,Y (trapped),AAH,10-Sep,,2,,490,590,8,0.9,0,0,14,0,2,0,4,0,20,1,0,7,0,0,34,0,74,8,
2020,24591,F9928,F9929,KL,N.0,5.9,N6,1,,Y (trapped),AAH,10-Sep,,2,,310,360,8,0.9,0,9,1,0,0,0,0,0,1,0,3,0,1,1,2,0,8,10,
2020,24375,M6110,M6111,KL,L.3,16.8,L.17,1,,Y (trapped),MBB,16-Sep,,2,,330,470,8,0.9,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,14,
2020,24787,M4217,M7813 ,KL,J.0,11.2,J11,1,,Y (trapped),AAH,16-Sep,,3,,480,530,8,0.9,12,0,4,17,57,0,41,6,20,1,0,0,0,0,0,0,134,24,
2020,24459,M6574,M6575,KL,H.1,12.4,H12,1,,Y (trapped),MBB,7-Sep,10-Sep,2,2,370,420,8,0.9,2,0,6,1,6,1,17,0,27,0,3,0,0,20,0,0,61,22,
2020,24245,F9901,F9902,KL,M.6,12.4,M.12.,1,,Y (trapped),AAH,16-Sep,,1,,420,500,8,0.9,0,0,3,0,5,15,6,35,1,0,1,0,1,0,0,0,17,50,
2020,25093,M7701,M7702,KL,L.6,15,L.15,,,Y (trapped),MBB,16-Sep,,1,,490,460,8,0.9,1,0,0,0,1,0,0,1,0,0,2,0,2,0,3,0,9,1,
2020,24470,M6566,M6567,KL,M.7,14.9,M.15,1,,Y (trapped),MBB,20-Sep,,1,,290,460,8,0.9,0,0,2,0,0,0,1,0,0,0,0,7,0,3,0,4,3,14,
2020,24002,M6152,M4223,KL,N.1,1.3,N1.,1,,Y (trapped),AAH,10-Sep,,1,,350,435,8,0.9,5,0,0,0,1,0,20,0,6,0,4,0,56,0,2,0,94,0,
2020,24002,M6152,M4223,KL,L.5,0.9,L.1,,,,,10-Sep,,1,,200,220,8,0.9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,
2020,24702,M5646,M6096,KL,I.2,5.8,I5,1,,Y (trapped),MBB,10-Sep,,3,,440,580,8,0.9,127,0,143,0,35,0,210,0,34,0,24,0,71,0,115,1,759,1,
2020,24703,M7807 ,M5645,KL,O.7,8,O.8,1,,Y (trapped),AAH,10-Sep,,1,,320,410,8,0.9,0,0,0,0,1,0,0,0,0,0,12,0,42,0,51,0,106,0,
2020,24003,M6156,M6157,KL,O.0,1,O1,1,,Y (trapped),AAH,10-Sep,,3,,450,530,8,0.9,39,0,7,0,30,4,32,0,3,6,1,0,1,0,3,0,116,10,
2020,24839,M6898,M6899,KL,P.2,0.5,P1,1,,Y (trapped),MBB,10-Sep,,2,,240,310,8,0.9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
2020,24841,M6873,M6878,KL,P.0,9,P9,1,,Y (trapped),AAH,10-Sep,,4,,300,460,8,0.9,0,0,0,0,4,10,9,0,24,20,5,6,40,0,3,0,85,36,
2020,24797,-,M6647,KL,0,4.9,05,1,,Y (trapped),SEL,12-Sep,,3,,680,490,8,0.9,10,0,7,0,2,84,14,1,4,0,1,0,2,123,5,0,45,208,
2020,21387,H4736,M0994,KL,J.0,1,J1,1,,Y (trapped),MDM,10-Sep,,2,,480,740,8,0.9,3,0,17,0,7,0,13,0,3,0,0,0,17,2,0,0,60,2,
2020,25060,M6568,M6569,KL,G.5,10.5,G.10. /G10.,,,N,,7-Sep,16-Sep,1,1,570,490,8,0.9,0,0,3,0,1,0,0,0,0,0,4,0,17,0,6,0,31,0,
2020,24798,M3383,M3384,KL,H.0,0.9,H1,1,,Y (trapped),AAH,7-Sep,10-Sep,2,3,510,580,8,0.9,2,0,0,0,0,0,4,0,0,0,8,4,4,68,0,0,18,72,
2020,25082,M6866,M6846,KL,K.6,10.5,L11,1,,Y (trapped),MBB,16-Sep,,2,,480,450,8,0.9,17,0,3,0,1,0,0,0,0,0,0,0,3,0,1,0,25,0,
2020,24796,M6293,M6294,KL,E.0,1.1,E1,,,Y (trapped),SEL,7-Sep,12-Sep,4,4,570,600,8,0.9,55,0,2,0,34,0,0,0,60,0,258,0,9,4,11,0,429,4,
2020,24793,M6086,M6087,KL,-7.5,6.2,-7.6,1,,Y (trapped),AAH,7-Sep,19-Sep,4,5,400,370,8,0.9,105,22,68,2,91,42,39,0,122,0,7,281,72,0,184,0,688,347,
2020,25091,M6882,M6892,KL,J.8,1.6,K1.,1,,Y (trapped),SEL,12-Sep,,1,,370,470,8,0.9,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,
2020,25091,M6882,M6892,KL,J.0,2.1,J2,,,,,10-Sep,,1,,380,370,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,
2020,24794,M5641,M5647,KL,I.6,20.3,I.20.,1,,Y (trapped),SEL,17-Sep,,4,,470,600,8,0.9,6,0,5,1,6,205,6,0,144,0,118,0,4,0,309,21,598,227,
2020,24463,M6590,M6591,KL,G.1,21.3,F21.,,,,SEL,7-Sep,19-Sep,2,2,460,500,8,0.9,52,0,10,0,25,0,0,0,37,0,6,0,107,0,46,0,283,0,
2020,25099,M6696,M6604,KL,I.0,21,I21,1,,Y (trapped),MDM,19-Sep,,2,,360,420,8,0.9,1,26,0,68,0,3,1,6,0,2,7,6,6,9,3,0,18,120,
2020,,M6204,M6205,KL,-0.3,12,-0.12,,,N,SB,7-Sep,20-Sep,2,2,440,500,8,0.9,0,0,0,11,0,0,40,6,1,0,0,0,8,0,8,0,57,17,
2020,24972,M7011,M7012,KL,-2,12.2,-212,,,N,SB,7-Sep,20-Sep,1,1,250,310,8,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020,25142,M6682,M6610,KL,-7.5,9.2,-7.9,1,,Y (trapped),MBB,7-Sep,19-Sep,4,4,540,670,8,0.9,35,1,17,0,0,0,2,12,37,0,0,0,0,0,0,7,91,20,
2020,25015,M6475,M6448,KL,L.9,7.1,M7,1,,Y (trapped),MDM,9-Sep,,1,,300,300,8,0.9,2,0,0,0,2,1,2,0,0,0,7,0,1,0,0,0,14,1,
2020,25146,M6681,M6606,KL,N.5,16.5,N.16.,1,,Y (trapped),MDM,16-Sep,,2,,370,400,8,0.9,20,0,1,0,5,1,1,7,0,0,0,0,0,0,0,1,27,9,
2020,24975,M6466,M6467,KL,F.9,5.1,G5,1,,Y (trapped),MBB,10-Sep,,1,,230,410,8,0.9,2,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,7,2,
2020,,,,KL,Q.0,3,Q3,,,Y (trapped),AAH,10-Sep,,1,,320,320,8,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020,25139,M6605,M6680,KL,F.0,17,F17,1,,Y (trapped),MDM,7-Sep,17-Sep,1,1,400,540,8,0.9,10,0,1,0,0,0,0,0,3,0,3,0,0,0,38,105,55,105,
2020,25150,M7853,M7854,KL,A.1,10.8,A10.,,,Y,,7-Sep,12-Sep,4,4,380,480,8,0.9,13,6,0,0,105,0,0,0,30,0,10,0,23,188,0,1,181,195,
2020,23565,F9207,F9208,KL,C.0,12.9,C13,1,,Y (trapped),MDM,7-Sep,12-Sep,3,2,410,530,8,0.9,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,
2020,23320,M2264,M7804 ,KL,N.0,8.5,N8.,,,Y (trapped),AAH,20-Sep,,1,,300,300,8,0.9,0,0,0,0,1,0,0,0,0,0,0,0,3,6,2,0,6,6,
2020,25153,M7274,M7278,KL,H.0,15,H15 ,,,Y (trapped),SEL,7-Sep,12-Sep,1,1,440,520,8,0.9,3,0,1,0,0,0,0,0,16,0,4,0,0,0,0,0,24,0,
2020,25154,M7273,M7296,KL,J.5,6.5,J.6.,,,Y (trapped),SB,21-Sep,,1,,360,430,8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,,M7774,M7775,KL,-4.5,13,-4.13,,,Y,MDM,7-Sep,1-Oct,1,1,500,460,8,0.9,8,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,16,0,
2020,25061,F9248,M2609,KL,-6,11,-611,,,Y (trapped),MDM,7-Sep,1-Oct,3,1,450,820,8,0.9,36,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,46,0,
2020,25175,M7054,M7055,KL,F.0,18.5,F18.,,,Y (trapped),SEL,7-Sep,17-Sep,1,2,420,610,8,0.9,47,0,24,6,8,0,1,0,27,0,2,0,22,0,37,0,168,6,
